id_symptoms,name_symptoms
421170025,аура речедвигательная
319690025,обонятельные галлюцинации
421210025,галлюцинации зрительные простые
421220025,галлюцинации зрительные сложные
421040025,аура
421050025,аура слуховая
19990025,нарушения аппетита
421100025,аура моторная
421110025,аура зрительная
421130025,аура кардиальная
421060025,аура вегетативная
421070025,аура вестибулярная
421080025,аура висцеральная
421090025,аура вкусовая
1600025,пенистая с кровью
198200025,мокрота
423460025,острая гипертоническая энцефалопатия
423980025,синдром окулопирамидный
424000025,гемигипестезия
423910025,нарушение зрения на левый глаз
423920025,нарушение зрения на правый глаз
414630025,отсутствие зрения на правый глаз
414640025,отсутствие зрения на левый глаз
325450025,агнозия пространственная
423850025,брахиофациальный гемипарез
423870025,монопарез правой руки
423880025,монопарез левой руки
423790025,постепенное начало заболевания
423800025,развитие заболевания ночью
423810025,развитие заболевания утром
13930025,алексия
4310025,дисграфия
193260025,акалькулия
424230025,паралич центральный лица
424240025,паралич центральный языка
22830025,синдром Фовилля
339310025,гемианопсия гомонимная
479620025,вспоминания ложные 
12570025,конфабуляции
13950025,апраксия
330290025,апраксия ходьбы
331310025,атаксия лобная
10430025,симптом Кохановского
193220025,астазия
355910025,мутизм акинетический
424100025,парез стоп
424110025,апраксия левосторонняя
78060025,недержание мочи
194400025,рефлекс хватательный
179670025,рефлекс хоботковый
424040025,монопарез ноги
4760025,нарушение акта дефекации
424050025,снижение мотивации
149680025,персеверация
179700025,рефлекс ладонно-подбородочный
179680025,рефлекс сосательный
179660025,рефлекс назолабиальный
12530025,амнезия
434230025,гиперкинез
23600025,синдром Дежерина-Русси
22870025,синдром Фуа
187760025,синдром амнестический
23620025,синдром Клода 
344300025,дизартрия псевдобульбарная
22500025,синдром Мильяр-Гублера
23640025,синдром Парино
434340025,гемибаллизм
180800025,амнестическая афазия
424270025,гемианопсия верхнеквадрантная 
148890025,искажение восприятия реально существующих предметов
428030025,увеличение концентрации липопротеин-ассоциированный фосфолипазы А 2 в крови
431160025,снижение концентрации интерлейкина 10 в крови
319990025,настроение тревожное
408170025,повышенние нервно-мышечной возбудимости
407080025,боль в височной области
407090025,боль в затылочной области
198030025,изменение настроения
144410025,гипервентиляция
407710025,боль двухсторонней локализации
407070025,боль в теменной области
434390025,баллизм
44970025,вторичный паркинсонизм
177830025,нарушение ходьбы
412260025,замедленность движений
434290025,миоклония
434310025,хореический гиперкинез
434320025,атетоз
434330025,торсионная дистония
42030025,обсессивно-компульсивное расстройство
391090025,попытки суицида
407700025,тревога
377710025,суицидальные наклонности
4970025,похудание
14130025,кахексия
39740025,деменция при болезни Гентингтона 
419100025,снижение способности управления позой
420030025,импульсивное поведение
419770025,снижение скорости саккадических движений глазных яблок
45110025,дистония
150070025,бред ревности
150200025,бред воздействия
20010025,анорексия
319710025,гипомнезия
24230026,нарушение концентрации внимания
12900025,лабильность эмоциональная
529240025,клинически латентный период церебрального атеросклероза
21850025,синдром астенический
412120025,сонливость днём
319720025,внимание снижено
529310025,период хронической артериальной окклюзии
8930025,синдром акинетико-ригидный
316250025,тремор головы
457070025,амблиопия
193990025,синдром псевдобульбарный
482070025,психосиндром органический
303810025,рефлексы орального автоматизма
529250025,период неспецифических клинических проявлений церебрального атеросклероза
180750025,лабиринтная атаксия
194820025,тремор пальцев рук
454530025,мнительность
434890025,нарушение поверхностной чувствительности
13410025,гипестезия
439230025,снижение поверхностных брюшных рефлексов
439240025,нарушение чувствительности по проводниковому типу
180700025,сенситивная атаксия
321890025,клонусы стоп
439270025,насильственный смех
439280025,насильственный плач
179620025,гиперрефлексия
423860025,монопарез
430710025,парапарез
10480025,симптом Лермитта
439510025,феномен Утхоффа
439470025,нарушение глубокой чувствительности
439480025,нарушение вибрационной чувствительности
400680025, императивные позывы к мочеиспусканию
2900025,выпадение полей зрения
439490025,снижение интеллекта
439500025,нарушение поведения
177540025,нарушение функции половой системы
5160025,эректильная дисфункция
439310025,титубация
439450025,парез лицевого нерва
387270025,изменение полей зрения
357000025,нистагм горизонтально-ротаторный
357110025,нистагм монокулярный
46220025,невралгия тройничного нерва
194020025,гиперметрия
194070025,асинергия
439300025,дисметрия
180730025,динамическая атаксия
194080025,статическая атаксия
344280025,дизартрия мозжечковая
434380025,адиадохокинез
194090025,мегалография
194030025,пальце-носовую пробу выполняет с мимопопаданием
321800025,коленно-пяточная проба выполняется с промахиванием
431550025,проба коленно-пяточная 
431640025,проба пальце-носовая 
438950025,повышение концентрации иммуноглобулинов класса G в ликворе
401650025,повышение ЦВД
401660025,гепато-югулярный рефлюкс
13070025,дезориентация
180290025,крепитация
401710025,пульс нерегулярный
401670025,III тон сердца
401690025,смещение верхушечного толчка влево
198040025,периферические отеки
1400025,утомляемость
401640025,ночной кашель
180320025,влажные хрипы
54020078,ортопноэ
401620025,пароксизмальная ночная одышка
401630025,увеличение объема лодыжек
400370025,синдром мочевой
400380025,синдром отечный
393670025,гипоальбуминемия
22190025,синдром гипертензионный 
75760025,острый нефритический синдром
380700025,гиперлипидемия
6080025,отек
339190025,макрогематурия
54000078,вынужденное положение больного
54050078,туловище согнуто в больную сторону
443120025,миграция камня в мочеточник
443130025,острая боль в пояснице
394900025,дислипидемия
436790025,повышение концентрация глюкозы натощак в крови
380450025,нарушение толерантности к глюкозе
323530025,дисфункция жёлчного пузыря
434990025,повышение концентрации С-пептида в крови
431890025,повышение концентрации ферритина в крови
35350025,гипергаммаглобулинеми
344800025,дистрофия баллонирующая
64340025,фиброз печени
380500025,цирроз печени жирный
380870025,печеночная энцефалопатия
13330025,асцит
143370025,спленомегалия
384830025,увеличение размеров живота
425360025,повышение концентрации гамма-глутамилтранспептидазы в крови
131130025,дискомфорт в правом подреберье
64230025,печеночная недостаточность
484150025,дефицит альфа-1-антитрипсина
339560025,гемохроматоз
64120025,токсическое поражение печени
416820025,ксантома
48510025,ксантелазма века
416870025,сенильная дуга
446660025,ожирение
430650025,болезнь Вильсона-Коновалова 
178210025,гепатит аутоиммунный
384600025,вирусный гепатит C
384610025,вирусный гепатит B
495110025,воспаление дольки печени
380470025,цирроз печени
64050025,алкогольная болезнь печени
198130025,желтуха
64550025,портальная гипертензия
143720025,кожный зуд
54570078,повышенная эхогенность
124100025,боль в области пупка
1260077,группировка последовательно наступающих событий
124010025,боль в области сердца
132590025,жжение области сердца
142690025,жжение за грудиной
124620025,боль в левом плече
5800025,заторможенность
345150025,дрожание ознобоподобное
393990025,выраженное беспокойство
51210025,субъективные зрительные расстройства
195590025,резкое повышение АД
397040025,сильные головные боли
431170025,снижение концентрации интерлейкина 1 в крови
444100025,неспособность поддержания эрекции
444110025,эрекция недостаточна для проведения полового акта
444120025,длительность эрекции недостаточна для проведения полового акта
444130025,неспособность мужчины совершить половой акт
444020025,сложность в достижении эрекции
444090025,неспособность достижения эрекции
444140025,твёрдость полового члена недостаточна для совершения полового акта
444150025,прямота полового члена недостаточна для совершения полового акта
444230025,нарушение эрекции
444240025,отсутствие эрекции
503110025,атрофия жевательных мышц
502940025,гипотрофия жевательных мышц
3380025,слезотечение
192710025,прозопалгия
467380025,прозопоспазм
134330025,зуд лица
503060025,онемение лица
503070025,ощущение холода в области лица
351540025,ксантоматоз
16170025,атеросклероз
388370025,облитерирующий атеросклероз сосудов нижних конечностей с синдромом перемежающейся хромоты
472500025,синдром перемежающейся хромоты
21070025,наличие аортокоронарного шунтового трансплантата
21110025,наличие коронарного ангиопластичного имплантата и трансплантата
416890025,наличие стента в коронарных артериях
178290025, постинфарктный кардиосклероз
430480025,повышение концентрации токоферола в крови
444250025,панкреатит острый
384840025,сдавление органов брюшной полости
428020025,повышение концентрации неэтерифицированных (свободных) жирных кислот в крови 
431290025,снижение концентрации адипонектина в крови
384870025,изменением однородности структуры печени
57130025,варикозное расширение вен пищевода
57140025,варикозное расширение вен пищевода с кровотечением
57150025,варикозное расширение вен пищевода без кровотечения
384810025,увеличение количества фиброзных септ
384860025,растяжение глиссоновой капсулы
384820025,появление ложных долей печени
177450025,дисфункция печени
384850025,деформация печени
428290025,повышение концентрации ростового фактора дифференцировки 15 в крови
429350025,повышение концентрации холестерина липопротеинов очень низкой плотности в крови
429810025,повышение концентрации матриксного белка содержащий g-карбоксиглутамат в крови
430150025,повышение концентрации галектина-3 в крови
430140025,повышение концентрации секреторной фосфолипазы А2 типа IIА в крови
430890025,повышение концентрации 8-OH-дезоксигуанозина в крови
431060025,повышение концентрации костного морфогенетического белка в крови
431310025,повышение концентрации матриксной металлопротеиназы-2 в крови
431120025,повышение концентрации эпидермального фактора роста в крови
428880025,повышение концентрации васкулоэндотелиальный фактора роста в крови
428830025,повышение концентрации фактора роста фибробластов в крови
431340025,повышение концентрации тромбоцитарного фактора роста в крови
431420025,повышение концентрации трансформирующего фактора роста-β в крови
431830025,снижение концентрации холина в крови
431750025,снижение концентрации цистатина С в крови 
316130025,давящие боли за грудиной
428920025,повышение концентрации антител к сердечной мускулатуре IgG в крови
430200025,увеличение активности фактора свёртывания VII в крови 
431330025,повышение концентрации эндоглина в крови
431480025,повышение концентрации сердечного биомаркера ST2 в крови
55280025,сердечная недостаточность
403880025,чувство тяжести за грудиной
14090025,полифагия
143730025,вагинальный зуд
486370025,полиурия
14080025,полидипсия
3060025,ухудшение зрения
143750025,зуд слизистых оболочек
382170025,диастолическая дисфункция 
425690025,гипергликемия
435040025,повышение концентрации глюкозы после нагрузки через 120 минут в крови
431920025,повышение концентрации гликированного гемоглобина в крови
435030025,повышение концентрации кетоновых тел в крови
435000025,повышение концентрации кетоновых тел в моче
303890025,повышение концентрации натрия в крови
428590025,повышение концентрации лактата в крови
435450025,повышение концентрация общего фосфолипида в крови
142090025,уменьшение концентрации тромбоцитов в крови
435350025,повышение концентрации фруктозамина в крови
435320025,повышение концентрации глюкозы в моче
435330025,повышение концентрации глюкозы после нагрузки через 60 минут в крови 
435380025,повышение концентрации аутоантител к инсулину в крови
435390025,повышение концентрации антител к глутаматдекарбоксилазе в крови
435370025,повышение концентрации АТ к β-клеткам поджелудочной железы в крови
435290025,снижение уровня рН в крови
5850025,налет на языке
2760025,метеоризм
383820025,мышечный дефанс
124050025,боль в левом подреберье
65090025,стеаторея панкреатическая
529510025,Мондора синдром
385970025,триада Мондора
54160078,сухой язык
304570025,гипертермия субфебрильная
385990025,симтом Керте
7910025,симптом Мэйо-Робсона
386020025,симптом Воскресенского при панкреатите
425450025,понижение концентрации панкреатической амилазы в крови
429510025,повышение концентрации пентраксин-родственного протеина-3 в крови
420310025,отёк в области лодыжки
434870025,повышение давления в ярёмных венах
401610025,снижение толерантности к нагрузкам
420025,усталость
142710025,отек легких
7900025,симптом Мондора
386000025,напряжение мышц в эпигастральной области
386010025,болезненность в проекции поджелудочной железы
385960025,отёк поджелудочной железы
386040025,отёк забрюшинной клетчатки
386030025,ложное отсутствие пульсации брюшного отдела аорты
129400025,цианоз лица
